; ;970205;970205;0;0;3;0;0;0;0;AFL420  ;TU54 ;    ;LMML ;1920 ;KEFIR PIMEN                     ;UUEE ;0345 ;           ;
; ;970805;970805;0;2;0;0;0;0;0;        ;     ;    ;     ;     ;                                ;     ;     ;           ;
; ;970205;970205;0;0;3;0;0;0;0;AFL420  ;TU54 ;    ;LMML ;1830 ;KEFIR PIMEN                     ;UUEE ;0345 ;           ;
; ;970403;970403;0;0;0;4;0;0;0;        ;     ;    ;     ;     ;                                ;     ;     ;           ;
; ;970417;970417;0;0;0;4;0;0;0;        ;     ;    ;     ;     ;                                ;     ;     ;           ;
; ;970501;970501;0;0;0;4;0;0;0;        ;     ;    ;     ;     ;                                ;     ;     ;           ;
; ;970515;970515;0;0;0;4;0;0;0;        ;     ;    ;     ;     ;                                ;     ;     ;           ;
; ;970529;970529;0;0;0;4;0;0;0;        ;     ;    ;     ;     ;                                ;     ;     ;           ;
; ;970612;970612;0;0;0;4;0;0;0;        ;     ;    ;     ;     ;                                ;     ;     ;           ;
; ;970626;970626;0;0;0;4;0;0;0;        ;     ;    ;     ;     ;                                ;     ;     ;           ;
; ;970710;970710;0;0;0;4;0;0;0;        ;     ;    ;     ;     ;                                ;     ;     ;           ;
; ;970724;970724;0;0;0;4;0;0;0;        ;     ;    ;     ;     ;                                ;     ;     ;           ;
; ;970805;970807;0;2;0;4;0;0;0;        ;     ;    ;     ;     ;                                ;     ;     ;           ;
; ;970821;970821;0;0;0;4;0;0;0;        ;     ;    ;     ;     ;                                ;     ;     ;           ;
; ;970904;970904;0;0;0;4;0;0;0;        ;     ;    ;     ;     ;                                ;     ;     ;           ;
; ;970918;970918;0;0;0;4;0;0;0;        ;     ;    ;     ;     ;                                ;     ;     ;           ;
; ;971002;971002;0;0;0;4;0;0;0;        ;     ;    ;     ;     ;                                ;     ;     ;           ;
; ;971016;971016;0;0;0;4;0;0;0;        ;     ;    ;     ;     ;                                ;     ;     ;           ;
